ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
919,Male,48,White,Divorced,Bachelors,United-States,Federal-gov,Exec-managerial,>50K,archer,townsend,9.0,jarvis place,sect 218,mentone,6450,vic,7413938
920,Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K,angie,orr,9.0,dominion circuit,,balmain,4173,act,2564421
921,Male,39,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K,mitchell,harlwey,0.0,paul coe clrescent,,belmont,2264,nsw,2363609
922,Male,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,georgia,lansdell,56.0,banfield street,,maleny,6525,qld,5291848
923,Male,50,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K,tiana,martin,29.0,horrocks street,,forestville,6401,wa,6259907
924,Female,38,White,Married-civ-spouse,HS-grad,United-States,State-gov,Prof-specialty,>50K,,gallary,83.0,basedow street,little rock,sea lake,4097,vic,6891400
925,Female,23,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,tars,richaveds,34.0,galwayytlace,the white house,urangoan,5216,idc,1867126
926,Male,31,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,jolk,rourke,2.0,matchampilace,killara,akpine glen,6000,nsw,3657974
927,Male,58,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K,chloe,williams,39.0,meerup street,,grovely,2190,qld,4421037
928,Male,66,Black,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K,lucas,mcfadden,16.0,launceston street,lobethal,maxwell,3032,qld,9146041
929,Male,39,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K,lily,rau,13.0,nemarang crescent,,bracken ridge,2770,qld,5514583
930,Male,54,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,meg,westmoreland,2.0,melrose drive,milgadara,wyoming,3169,wa,9934720
931,Male,26,White,Married-civ-spouse,Some-college,Germany,Private,Sales,<=50K,jamie,carpenter,108.0,jaeger circuit,bundarie,marrickville,3723,sa,7981804
932,Female,51,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,zachary,coushner,175.0,,,wingvham,2474,nsw,5098418
933,Male,34,White,Never-married,Assoc-voc,United-States,Private,Transport-moving,<=50K,lucg,hutchihson,16.0,,,bonid,5110,nsw,1889054
934,Male,50,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,devzn,zwaf,132.0,denison stfeet,,guildford,5091,vic,7153518
935,Male,42,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K,cain,arthue,327.0,downes place,seaspray terrace,trott park,8463,nsw,5966789
936,Male,38,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,kayne,grear,1.0,weingarth street,meander caravan park,labrador,2286,vic,4331752
937,Male,48,White,Married-civ-spouse,7th-8th,United-States,Private,Handlers-cleaners,<=50K,samuel,howard,1665.0,bonney street,old st andrews,st ives,3168,tas,8979416
938,Female,33,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K,georgia,mcleod,17.0,halfrey circuit,,point lonsdale,2011,nsw,2130204
939,Female,51,White,Widowed,HS-grad,United-States,Private,Other-service,<=50K,caitlin,marquardt,524.0,kalgoorlie crescent,,wendouree,7310,sa,8485421
940,Male,22,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,dylan,maloney,19.0,von guerard crescent,glenora,caboolture,3071,wa,3940442
941,Male,41,White,Never-married,Some-college,Japan,Private,Craft-repair,<=50K,apeil,wynbergen,905.0,kirwan circuit,torbin hill,cobar,2253,neq,6520102
942,Male,48,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K,vincent,emiily,691.0,larakia ftweet,,pendle hill,7005,qld,6781234
943,Female,42,White,Separated,HS-grad,United-States,Private,Sales,<=50K,tiarna,clark,2030.0,banksia street,,mulgrave east,2064,,9361180
944,Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,carlotta,noonan,574.0,bayley atreet,,crowscnest,4187,tas,4869524
945,Female,23,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,kaitlyn,gikl,29.0,caffyn place,t & g bldg,bateau bay,3156,vic,5192350
946,Male,56,White,Married-civ-spouse,HS-grad,Yugoslavia,Private,Other-service,<=50K,joshua,connolly,4.0,boake place,,new town,3057,qld,7182559
947,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,chawle,parsons,2627.0,kenyonvciecuit,,,2138,nsw,8925041
948,Female,48,White,Married-civ-spouse,10th,United-States,Private,Adm-clerical,<=50K,jacm,goldberg,5.0,sharwood cescent,,ashmore,5043,nsw,1631675
949,Male,48,Asian-Pac-Islander,Married-spouse-absent,Masters,India,Self-emp-inc,Sales,<=50K,joel,kirkbride,7.0,giles street,,merrylands,2528,nsw,7524590
950,Female,31,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,allegra,bott,50.0,keys crescent,,newcomb,5238,sa,6187887
951,Male,20,White,Never-married,Assoc-acdm,United-States,State-gov,Other-service,<=50K,jenna,folland,93.0,dixon drive,,chelsea,2540,qld,1651717
952,Male,27,White,Never-married,Some-college,United-States,Private,Sales,<=50K,bailee,mitchell,,erldunda circuit,,buwr eod,6176,qld,8208554
953,Female,32,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,zane,young,9.0,dugdale street,the village glen,hilton,6152,nt,4935910
954,Male,37,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,monique,,57.0,hampton circuit,,west croydon,2166,nsw,8368784
955,Female,34,Black,Divorced,HS-grad,United-States,Private,Priv-house-serv,<=50K,natalia,walsh,3.0,goldfinch circuit,,kingsford,3525,,1989484
956,Female,90,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,sonja,banister,265.0,shirra close,radcliffe est,ashmore,5062,wa,2229586
957,Female,23,Black,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,thomas,bogias,41.0,chave street,heathglen village,salisbury east,4065,wa,5064118
958,Female,43,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,makayla,gough,31.0,wilsmore crescent,lightning rdge caravan park,hill top,0810,qld,5587791
959,Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,sophie,russell,28.0,mckillop circuit,rmbh 507,unanderra,5411,nsw,7775779
960,Female,24,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,ethan,myles,160.0,andadozlace,,east sdney,2330,sa,6518832
961,Male,28,White,Divorced,Prof-school,United-States,Private,Prof-specialty,<=50K,,macdonald,,mathiesonncprescent,,irvinank,6023,,9465499
962,Male,23,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K,grace,naisr,29.0,chandler street,,locmyr,3510,qldg,2021529
963,Female,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K,shae,loprete,91.0,parkin street,villa 25,buderim,4879,vic,8216161
964,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,lachlan,riccio,95.0,jackie howe crescent,tripcony caravan park,lamb island,2066,wa,3295002
965,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,luke,davis,20.0,bissenberger crescent,alan walker vlge,flemington,2831,nsw,6141988
966,Male,53,White,Married-civ-spouse,Bachelors,Canada,Self-emp-not-inc,Sales,>50K,angelina,chen,19.0,sadlier street,,frankston,2825,nsw,1757749
967,Male,30,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K,ridley,langmaid,5.0,pickworth street,,clayton south,2148,wa,8592145
968,Male,52,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,>50K,lacylan,gree m,83.0,cousins place,,bentleugh east,3746,nsw,8625119
969,Male,38,White,Divorced,Some-college,Iran,Private,Craft-repair,<=50K,madootn,gilbey,175.0,chuculba crescent,rp 181046,arundel,2852,vicy,4475930
970,Male,32,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,karli,hocking,36.0,arabana street,,brunswick west,3224,nsw,1348260
971,Male,30,White,Married-civ-spouse,12th,United-States,Self-emp-not-inc,Transport-moving,<=50K,mikhayla,berhanu,160.0,lexcen avenue,air force memorial est,manly west,2261,wa,4049488
972,Female,41,White,Divorced,Assoc-voc,United-States,Private,Craft-repair,<=50K,jackson,wagner,17.0,peat place,,newbury junction,4152,qld,1518613
973,Male,49,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K,ellie,benson,21.0,giblin street,,glenroy,3756,vic,1818334
974,Male,45,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,bayden,kallas,707.0,twamley crescent,,calliope,2153,nsw,1692419
975,Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,luke,wader,16.0,everarfolace,warrakimbo,hat,2475,hs,7924524
976,Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,bella,pink,13.0,carter crescent,,toukley,3585,qld,8619997
977,Male,54,White,Married-civ-spouse,HS-grad,Mexico,Private,Other-service,<=50K,tuscany,spencer,,lukey place,hillend,mount pritchard,4034,vic,5430768
978,Female,34,White,Separated,Assoc-acdm,United-States,Private,Other-service,<=50K,joel,esposito,25.0,morrison street,glenanaar,warradale,5400,nsw,7752111
979,Male,49,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,jordan,rainbird,6.0,charleston street,apaleun,katoomba,4343,sa,4280068
980,Male,38,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,dante,schmidt,15.0,de grey place,,glenorie,6701,nsw,6192401
981,Male,35,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K,charlie,andrew,21.0,doyle terrace,,yeppoon,5158,nsw,5410935
982,Male,36,White,Married-civ-spouse,12th,United-States,Private,Transport-moving,<=50K,charlotte,davies,4.0,kerferd street,,orange,4740,sa,1330225
983,Male,30,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,tiffany,,18.0,beasley street,heathglen village,newborough east,3204,vic,2266096
984,Female,36,White,Divorced,Assoc-acdm,United-States,Private,Tech-support,<=50K,malakai,gra,45.0,faithfullw circuit,,tarago,5199,nsw,3208534
985,Female,22,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,alexandra,cacciatori,17.0,schubert place,,albury,4740,wa,4478844
986,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,liam,,6.0,northmore crescent,,hayborough,2870,vic,5445002
987,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,hannah,hend,8.0,heagney crescent,mid city centre,kilsyth,2200,wa,4079248
988,Female,48,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,>50K,meg,hammersley-cave,78.0,springbett street,busselton village caravn park,kogarah,3184,nsw,4807798
989,Male,17,White,Never-married,11th,United-States,Private,Adm-clerical,<=50K,natalia,charlseton,11.0,foott street,,coburg,3160,qld,2068884
990,Male,19,White,Never-married,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,chevonne,woodhall,348.0,ross smith crescent,trevailler,airlie beach,2131,nsw,1232838
991,Female,27,Black,Never-married,Bachelors,United-States,Private,Sales,<=50K,kay,spink,101.0,,,minyama,2280,qld,8766139
992,Male,22,Asian-Pac-Islander,Never-married,Bachelors,Taiwan,Private,Sales,<=50K,david,schrfatdl,49.0,taylr florence street,briar cliffe,mossmabn,2614,vic,3294971
993,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,francesco,hallrtt,48.0,boddingtonqdrpescent,holmwood,cooloongup,2675,sa,6012553
994,Female,43,White,Married-civ-spouse,Assoc-voc,United-States,State-gov,Prof-specialty,>50K,isabeslla,warr,1.0,monkman street,,new farm,4015,qld,3914742
995,Female,43,White,Separated,Bachelors,United-States,Private,Prof-specialty,<=50K,michael,patricia,2.0,chandler street,,oatley,3084,vic,2879341
996,Female,19,White,Divorced,HS-grad,United-States,Local-gov,Exec-managerial,<=50K,aidan,harding,,fraser place,,lady barron,2850,,1220351
997,Male,58,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,teaha,meus,7.0,straliwxplace,,culoa,4051,nq,3245174
998,Male,41,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K,lily,joyce,25.0,bucknel circuit,,elsternwick,3977,nsw,2923215
999,Male,31,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K,,kiryk,7.0,,,woodroffe,4020,tas,5021332
1000,Male,30,White,Married-civ-spouse,Assoc-voc,United-States,Private,Transport-moving,<=50K,isobel,barham,56.0,packer street,,cheltenham,3021,nsw,8448341
1001,Male,32,White,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,<=50K,cob,foster,6.0,beaurepaire crescent,broughton park,marcooka,3004,nws,1507881
1002,Male,29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,matsis,liano,23.0,postle ircquit,the lakes estate,richmond,3162,wa,4776108
1003,Male,42,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,lucas,tamassy,7.0,mcwhae ludcuit,,vally view,2122,,1812217
1004,Male,38,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,mitchell,yang,7.0,hicks syeeet,southgate,badga,6712,nsw,6539908
1005,Male,41,White,Married-civ-spouse,Assoc-acdm,United-States,Federal-gov,Prof-specialty,>50K,katelyn,daly,38.0,mack street,,wilston,5010,vic,5068784
1006,Male,44,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,alana,blazevic,72.0,hampton circuit,craiglea,maroubra,2168,nsw,3321341
1007,Male,31,Asian-Pac-Islander,Married-spouse-absent,Doctorate,China,Private,Prof-specialty,<=50K,jessica,shippen,42.0,barr-smith avenue,,mudjimba,3414,vic,3574738
1008,Male,34,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,natalee,powell,65.0,brooklands road,,alexandra hills,3075,wa,7659258
1009,Male,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,stephanie,macibttre,1078.0,sherbrooke street,bishops wood,palmersjcaky,4804,qld,1866061
1010,Male,22,Asian-Pac-Islander,Never-married,Bachelors,India,Self-emp-not-inc,Prof-specialty,<=50K,jasper,gs,1.0,aitken circuit,,belrose,3000,nsw,5281664
1011,Male,62,White,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K,,clrake,186.0,deamerqcrpscent,amby hills ctge,airport west,4219,qd,3967307
1012,Female,29,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K,josh,newell,3.0,leichhardt street,southport medical centre,hawthorn east,2660,nsx,8351211
1013,Female,43,White,Divorced,Some-college,United-States,Private,Prof-specialty,<=50K,amelie,luclzp,34.0,glossop crescent,,bethania,5045,vic,8959425
1014,Male,45,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Machine-op-inspct,>50K,jatd,mccrddght,8.0,boldrewood street,,west pennant hills,4828,qld,7454496
1015,Male,39,White,Married-civ-spouse,9th,Mexico,Self-emp-inc,Exec-managerial,<=50K,natalia,richmond,6.0,tom roberts avenue,,gilles plains,6064,,3140884
1016,Male,41,Black,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,,barwipck,1619.0,chewingsamtreet,,tumjt,6110,qld,6751222
1017,Female,34,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-not-inc,Prof-specialty,>50K,ebony,corcoran,65.0,,,lisnore,3939,,2810172
1018,Female,34,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K,ka,climas,6.0,heagney crescent,lapstone,queanbeyan,7000,nsw,5585835
1019,Male,31,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,luxls,leach,39.0,strogn lace,raafaestate,resenvoir,2060,vic,2097906
1020,Male,29,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,alexandra,sherratt,1.0,rischbieth crescent,,tewantin,2489,sa,6604130
1021,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,rupert,wass,8.0,cope place,,farrer,3941,sa,2478946
1022,Male,41,White,Married-civ-spouse,Assoc-voc,United-States,Private,Transport-moving,<=50K,courtney,harris,86.0,reveley crescent,,north narrabeen,2120,nsw,2073567
1023,Male,35,White,Married-civ-spouse,Masters,Mexico,Self-emp-inc,Sales,>50K,hay,rubn,1.0,cutlack dmreet,two m ie,tamworth,2117,nsw,8119434
1024,Female,33,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,olivia,foresto,30.0,mcintosh street,clovelly farm,cowra,4655,nsw,4809513
1025,Male,37,White,Never-married,Bachelors,United-States,State-gov,Adm-clerical,<=50K,riley,wilson,1.0,stanfield close,,albion,4225,nsw,4168389
1026,Female,69,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,lucy,,53.0,outtrim abenue,,pascoe vale south,3190,,3675518
1027,Female,34,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K,marcus,ruan,2.0,,ardossan stud,cleveland,4218,,3106166
1028,Male,36,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,madison,agate,27.0,trott place,,chatswood,2319,,4204032
1029,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,iain,berry,18.0,parsons street,,kingston,6285,nsw,6911853
1030,Female,58,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,grace,thompson,25.0,stretton crescent,rosebank,cleveland,3757,,8205370
1031,Male,53,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Japan,Private,Prof-specialty,<=50K,reloq,villena,,musgrave street,,naremurzn,4021,,3693759
1032,Male,29,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K,bodhi,keyzers,7.0,hatfield street,,robina,3191,sa,5089590
1033,Female,45,White,Divorced,HS-grad,United-States,Federal-gov,Tech-support,<=50K,chloe,ridgeway,40.0,cowper street,,ross creek,3400,qld,3718555
1034,Male,34,White,Married-civ-spouse,Some-college,United-States,State-gov,Exec-managerial,<=50K,kyle,frost,858.0,niblo place,,sandringham,7249,vic,1588092
1035,Male,36,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K,,smith,11.0,shepherdwno place,nation sl house,kalkie,1363,nsw,7394463
1036,Female,48,Black,Divorced,Some-college,United-States,Private,Other-service,<=50K,joel,smi y,13.0,ycrescenr nearlunga,,somerton park,4300,act,4838655
1037,Female,20,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K,erin,leahy,,mccann street,,broken hill,7006,vic,8516669
1038,Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,james,kennedy,10.0,balonne street,hazel hill,ballarat,3414,nsw,8946793
