ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,soc_sec_id,given_name,surname
3097,Male,46,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K,2027365,lily,keelty
3098,Male,21,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,9135299,levi,prideaux
3099,Male,35,Black,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Transport-moving,<=50K,3364407,katelyn,slack-smith
3100,Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,4213502,caitlin,coxon
3101,Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,7145468,ty,bradshaw
3102,Female,30,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K,8713309,riley,noble
3103,Male,28,Other,Never-married,9th,Mexico,Private,Machine-op-inspct,<=50K,2937695,alison,hearn
3104,Male,32,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,9329570,courtney,sennar
3105,Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,>50K,3320758,jordan,toms
3106,Male,40,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,4982192,robert,nguyen
3107,Female,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,3308420,samuel,paterson
3108,Male,44,White,Married-civ-spouse,10th,United-States,Private,Transport-moving,<=50K,3381395,nogivenname,whishaw
3109,Male,38,White,Married-civ-spouse,HS-grad,Columbia,Private,Sales,<=50K,7193215,alex,hanna
3110,Male,46,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Farming-fishing,>50K,1576434,georgia,lowe
3111,Male,51,White,Married-civ-spouse,Doctorate,Iran,Private,Prof-specialty,>50K,9041824,nogivenname,ryan
3112,Male,45,White,Widowed,Doctorate,Iran,Private,Prof-specialty,>50K,3933703,tiarna,lapienis
3113,Female,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,2545231,cain,dietrich
3114,Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K,7758955,darcy,hamblin
3115,Male,33,White,Married-civ-spouse,Assoc-voc,United-States,Private,Farming-fishing,<=50K,7018366,sophie,fitzpatrick
3116,Female,18,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,4259044,xanthe,pringle
3117,Male,61,White,Separated,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K,4516064,emiily,stronach
3118,Female,50,White,Never-married,Bachelors,United-States,State-gov,Exec-managerial,<=50K,6942665,shannon,hope
3119,Male,47,Black,Never-married,HS-grad,United-States,Federal-gov,Machine-op-inspct,<=50K,9683634,chloe,dunnicliff
3120,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,4067329,chloe,white
3121,Male,53,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,2470380,annabelle,romeyn
3122,Male,39,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,4427524,emiily,green
3123,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,5788426,georgia,green
3124,Male,26,White,Never-married,11th,United-States,Private,Farming-fishing,<=50K,7460551,brooklyn,hamley
3125,Male,41,White,Married-civ-spouse,5th-6th,Mexico,Private,Adm-clerical,<=50K,2330095,eleanor,luckman
3126,Male,47,White,Married-civ-spouse,Some-college,United-States,Local-gov,Exec-managerial,<=50K,5630769,jasper,trowse
3127,Male,31,Amer-Indian-Eskimo,Married-civ-spouse,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K,3561120,michael,george
3128,Male,52,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,1444078,james,rankine
3129,Male,29,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Sales,>50K,9201028,ethan,matson
3130,Female,43,Black,Separated,9th,United-States,Private,Handlers-cleaners,<=50K,8352619,joel,waller
3131,Male,42,White,Married-civ-spouse,Masters,United-States,Federal-gov,Exec-managerial,>50K,9430667,sascha,demarco
3132,Female,35,Black,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,9400248,tayah,pascoe
3133,Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,6220613,chloe,lowe
3134,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K,4759618,jessica,crook
3135,Male,52,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,6797695,brooke,gillis
3136,Male,61,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,2057736,xani,caruana
3137,Male,39,White,Separated,HS-grad,United-States,Local-gov,Exec-managerial,<=50K,8444431,arabella,holyoak
3138,Female,19,White,Never-married,Some-college,United-States,Private,Sales,<=50K,5154778,amelia,cochrane
3139,Male,46,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K,4461398,bailey,hai van
3140,Male,39,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,7881845,tanyshah,praehofer
3141,Male,22,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,5231050,harry,hyland
3142,Female,30,White,Separated,HS-grad,United-States,State-gov,Adm-clerical,<=50K,5549486,mikaela,stanfield
3143,Female,40,White,Divorced,Assoc-voc,United-States,Private,Other-service,<=50K,7578909,noah,tiller
3144,Male,43,White,Married-spouse-absent,Bachelors,United-States,Private,Prof-specialty,<=50K,4981335,joshua,fauser
3145,Male,37,White,Married-civ-spouse,5th-6th,Mexico,Private,Farming-fishing,<=50K,4934969,lauren,jeffries
3146,Male,23,White,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K,3379992,zachary,stanley
3147,Male,39,White,Divorced,Assoc-acdm,United-States,Local-gov,Prof-specialty,<=50K,7401540,abbey,malin
3148,Male,54,White,Married-civ-spouse,Masters,United-States,Private,Sales,<=50K,2694419,faith,lowe
3149,Male,46,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K,5533620,tyler,walch
3150,Female,20,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,9117058,shai,lock
3151,Female,50,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Tech-support,>50K,6421878,jacobie,white
3152,Female,17,White,Never-married,10th,United-States,Private,Sales,<=50K,8148821,jayde,mccarthy
3153,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,6906828,hannah,rivers
3154,Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,7585720,nogivenname,reid
3155,Female,53,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,4310446,sarah,eglinton
3156,Male,50,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K,1358332,madeleine,wang
3157,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,7049548,noah,herbert
3158,Male,63,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K,6692221,jeremy,matthews
3159,Male,53,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,5901439,lushia,allchin
3160,Male,23,White,Never-married,Some-college,United-States,Self-emp-inc,Prof-specialty,<=50K,1189146,keely,coulson
3161,Male,20,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,9150146,sarah,bradshaw
3162,Male,46,Black,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K,4370533,alexander,drymis
3163,Male,28,Amer-Indian-Eskimo,Never-married,10th,Mexico,Private,Other-service,<=50K,5029065,gemaley,meadows
3164,Male,59,White,Divorced,Masters,United-States,Private,Prof-specialty,<=50K,8501583,harvey,purser
3165,Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,7072734,nogivenname,bazley
3166,Male,33,White,Married-civ-spouse,Preschool,Mexico,Private,Farming-fishing,<=50K,7468430,thomas,ryan
3167,Male,56,White,Married-civ-spouse,12th,Italy,Private,Craft-repair,<=50K,7682028,noah,george
3168,Male,50,White,Married-civ-spouse,HS-grad,El-Salvador,Self-emp-not-inc,Sales,>50K,7190961,emma,marcola
3169,Female,31,White,Never-married,Bachelors,United-States,Local-gov,Exec-managerial,<=50K,9601221,shanaye,navarro
3170,Male,41,White,Divorced,Assoc-voc,United-States,Private,Sales,<=50K,6508977,ella,richmond
3171,Female,38,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,7052918,joshua,white
3172,Female,25,White,Never-married,Assoc-acdm,United-States,State-gov,Adm-clerical,<=50K,6211133,ella,rollins
3173,Female,49,Black,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,3920842,charlee,coulson
3174,Male,39,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,8863899,charlee,ponsford
3175,Female,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K,5642441,holly,matthews
3176,Male,35,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K,5759422,chloe,egan
3177,Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,7623803,eliza,matthews
3178,Male,31,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K,8610454,kate,garden
3179,Male,17,White,Never-married,11th,United-States,Self-emp-inc,Prof-specialty,<=50K,4178650,jason,fenwick
3180,Male,31,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K,3329459,coby,braine
3181,Male,25,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,2308429,lachlan,crook
3182,Male,39,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K,3336874,andrew,hauser
3183,Male,50,White,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K,9489744,liam,scerri
3184,Female,38,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K,2250069,brydee,lamprey
3185,Male,50,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,3138813,ky,green
3186,Male,63,White,Married-civ-spouse,10th,United-States,Private,Exec-managerial,<=50K,2007717,alana,morrison
3187,Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,7709827,kody,mewett
3188,Female,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,6901115,silas,mccarthy
3189,Male,18,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,7951303,dylan,patafta
3190,Female,43,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K,7400712,abbey,crisci
3191,Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,1897297,riley,webb
3192,Male,18,White,Never-married,11th,United-States,Private,Sales,<=50K,2481294,cade,bishop
3193,Male,46,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K,6697687,oakleigh,hoang
3194,Female,35,White,Never-married,Bachelors,United-States,Private,Sales,>50K,3018112,william,demarco
3195,Female,46,White,Never-married,Masters,United-States,State-gov,Exec-managerial,<=50K,7787158,indiana,campbell
3196,Male,59,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K,9168763,joshua,cloke
3197,Female,31,White,Never-married,7th-8th,Portugal,Private,Handlers-cleaners,<=50K,5336409,jamie,paterson
3198,Female,27,White,Divorced,HS-grad,United-States,Private,Sales,<=50K,9876548,jordan,kondakov
3199,Male,41,White,Married-civ-spouse,Masters,England,Private,Prof-specialty,<=50K,1866967,kristin,swiggs
3200,Male,55,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,5824638,shai,reid
3201,Female,44,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,6698734,tiffany,schuster
3202,Female,26,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,9011644,sophie,campbell
3203,Female,36,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,>50K,1168729,marianne,reni
3204,Male,69,White,Married-civ-spouse,9th,United-States,Private,Other-service,<=50K,2710625,wilson,morell
3205,Female,33,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,4970481,elki,menzies
3206,Male,30,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,<=50K,9886540,lachlan,girdler
3207,Female,35,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K,6533958,braiden,kang
3208,Female,25,White,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K,3930891,jordan,campbell
3209,Male,18,Black,Never-married,11th,United-States,Private,Other-service,<=50K,8081610,tarnee,fitzpatrick
3210,Male,35,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,>50K,9223852,laura,mizon
3211,Male,20,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,3312375,jenna,grosser
3212,Male,26,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K,9573051,ella,chell
3213,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K,1627605,ayla,mccarthy
3214,Female,31,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,2277894,mitchell,noyce
3215,Male,40,White,Married-civ-spouse,Prof-school,Mexico,Private,Craft-repair,>50K,9319732,matthew,schuster
3216,Female,40,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,6885994,james,clarke
3217,Female,31,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,3171838,alia,haydock-wilson
3218,Male,32,White,Married-civ-spouse,Doctorate,United-States,Self-emp-not-inc,Exec-managerial,<=50K,8244609,jake,blake
3219,Male,23,White,Divorced,Some-college,United-States,Self-emp-not-inc,Adm-clerical,<=50K,4193541,blake,kontopoulos
3220,Male,25,White,Never-married,Masters,United-States,Local-gov,Protective-serv,<=50K,8241849,jessica,white
3221,Male,37,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,5875656,ebony,webb
3222,Female,18,White,Never-married,Some-college,United-States,Private,Sales,<=50K,3554799,abby,tsokas
3223,Female,55,White,Widowed,HS-grad,United-States,Private,Sales,<=50K,8018767,sophie,colquhoun
3224,Female,52,White,Divorced,9th,Cuba,Private,Craft-repair,<=50K,6906715,sebastian,sitepa
3225,Female,26,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,6453549,jake,simmonds
3226,Male,37,White,Never-married,Some-college,United-States,Private,Tech-support,>50K,9383057,chloe,worm
3227,Female,39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K,7237519,lucas,portlock
3228,Female,62,White,Divorced,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K,5673646,edward,marshman
3229,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,5515164,fergus,hendy-pooley
3230,Male,51,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,>50K,3155906,ava,nosurname
3231,Female,55,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,3988407,annika,campbell
3232,Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,1269870,william,parr
3233,Male,59,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Craft-repair,<=50K,8505822,taalia,clarke
3234,Male,45,White,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Craft-repair,<=50K,7631947,samantha,bereza
3235,Male,52,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K,3980129,alisha,reid
3236,Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,7639310,dominic,jormanainen
3237,Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,3925704,daniel,callahan
3238,Male,29,Black,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,5212104,zachary,callahan
3239,Male,24,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,1100570,mila,nguyen
3240,Male,17,White,Never-married,10th,United-States,Private,Other-service,<=50K,4074359,brianna,waterston
3241,Female,47,Black,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K,9223478,kirra,coppola
3242,Male,46,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K,8743573,harrison,zanelli
3243,Male,63,White,Married-civ-spouse,12th,Cuba,Private,Transport-moving,<=50K,1702856,luke,beattie
3244,Male,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,4303672,jade,white
3245,Male,18,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K,4524499,tai,saunders'wise
3246,Male,49,White,Married-civ-spouse,Doctorate,United-States,State-gov,Exec-managerial,>50K,8491221,jared,white
3247,Female,81,White,Widowed,HS-grad,United-States,Self-emp-not-inc,Adm-clerical,<=50K,1321103,john,matthews
3248,Male,36,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-inc,Exec-managerial,>50K,8629017,olivia,david
3249,Male,47,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,3271563,macey,lowe
3250,Male,36,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K,8531091,nikita,green
3251,Male,39,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K,4253689,nogivenname,oreskovic
3252,Female,46,White,Never-married,Bachelors,United-States,Private,Sales,<=50K,8120709,jarryd,reid
3253,Female,43,White,Married-civ-spouse,Some-college,United-States,Local-gov,Adm-clerical,>50K,9078185,danika,colquhoun
3254,Female,39,White,Divorced,Bachelors,United-States,Local-gov,Adm-clerical,<=50K,5596459,mollie,sherriff
3255,Female,29,White,Separated,Some-college,United-States,Private,Sales,<=50K,7828812,liam,cullens
3256,Female,23,Black,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,2775215,kelsea,snell
