ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
5330,Male,25,White,Married-civ-spouse,9th,Mexico,Private,Machine-op-inspct,<=50K,amg,hale,39,stewart tscent,unt 2,somerville,3116,ns,9079201
5331,Female,31,Black,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,<=50K,benjamin,sawyer,3,denham place,noaddresstwo,boyup brook,2161,vic,6926170
5332,Male,44,Black,Divorced,HS-grad,Haiti,Private,Transport-moving,<=50K,connor,kisielecki,1276,mccoo lplace,noaddresstwo,norht rockhampton,3199,nfsw,2873036
5333,Male,53,White,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K,katelin,bayer,935,kerrigan street,noaddresstwo,brunswick west,6059,nsw,6955499
5334,Male,34,White,Separated,Some-college,United-States,Private,Craft-repair,<=50K,yynlay,fogarrty,7,gibbonsdtreet,noaddrestwo,kew,6062,vic,2370871
5335,Male,45,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K,caleb,schoz,49,woolnough street,caravan park,yepooon,3880,nsw,5156058
5336,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,brooklyn,parker,30,robson street,ambleside,jesmond,7018,vic,7985322
5337,Male,35,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K,tiahana,finlay,161,bingham circuit,noaddresstwo,armadale,0nan,wa,8019827
5338,Male,36,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,riley,bryson,4,templestowe avenue,noaddresstwno,dapeto,4306,wa,4965763
5339,Female,45,White,Widowed,Some-college,United-States,Private,Other-service,<=50K,beth,cavaasgh,16,fawkner street,noaddresstwo,lowd,3393,qld,7238221
5340,Male,37,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K,conntr,whitehead,91,knoll place,noaddresstwo,loamifde,6172,nostate,3903954
5341,Male,53,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Machine-op-inspct,>50K,john,bery,144,coombs place,noaddresstwo,wollongokvnorth,4305,sa,2642978
5342,Female,35,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,alexandra,price,1,larakia street,noaddresstwo,myrtleford,2304,nsw,3497477
5343,Male,65,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K,ariel,taysom,38,coninghamwstreet,noaddresstwo,moulamein,2380,nsw,4822923
5344,Male,49,White,Divorced,10th,United-States,Self-emp-not-inc,Farming-fishing,<=50K,madison,harper,188,mcnicoll place,noaddresstwo,fennell bay,5064,nsw,9822357
5345,Male,24,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,mitchell,bur,15,forbes street,woodlands,gerogery,5974,nsq,6145754
5346,Male,54,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,lauren,parker,19,wylie street,noaddresstwo,lynbrook,5069,vic,7845514
5347,Female,17,White,Never-married,10th,United-States,Private,Sales,<=50K,shannon,dennis,49,fred williams crescent,noaddresstwo,willmot,2140,vic,8637702
5348,Male,19,White,Never-married,12th,United-States,Private,Other-service,<=50K,hliam,chapman,6,welsby place,noaddresstwo,eastwrocod,2142,qdl,7369170
5349,Female,60,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K,ethvnap,beck,0,tlarkin close,noaddresstow,scarborough,4229,qld,8670288
5350,Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K,emma,ngoc,32,mcnamara street,noaddresstwo,smithton,5163,nostate,8336147
5351,Female,26,Black,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K,lachlan,anderson,7,vogelsang place,noaddresstwo,noble park,3020,nsw,9558453
5352,Male,58,White,Married-civ-spouse,1st-4th,Cuba,Private,Other-service,<=50K,taylsh,dononoo,23,ellenborouggh street,the mount,battryh ll,4075,vic,7789827
5353,Male,37,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,thomas,swah,37,sparkes close,noaddresstwo,kadia,2141,vic,9156370
5354,Male,41,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K,emiily,mccormick,8,debenham street,noaddresstwo,beecroft,2745,nsw,7100424
5355,Male,30,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K,shantal,leitner,28,william hudson crescent,noaddresstwo,yagoona,4159,vic,3141673
5356,Female,19,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,noah,budden,0,alabaster street,noaddresstwo,lindfield,3152,vic,7699980
5357,Male,48,White,Married-civ-spouse,Bachelors,Greece,Private,Exec-managerial,>50K,ebony,smith,4,badimara street,benvue,launceston,3219,nsw,9103213
5358,Female,22,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,mitchell,zaczykiewicz,4,parkin street,noaddresstwo,carlton north,2168,qld,4683751
5359,Female,25,White,Never-married,1st-4th,Guatemala,Private,Priv-house-serv,<=50K,bailee,riley,490,beazley crescent,noaddresstwo,shepparton,3039,nsw,3263294
5360,Male,18,White,Never-married,10th,United-States,Private,Other-service,<=50K,isabella,fopp,48,torrens street,noaddresstwo,raceview,4701,sa,1944356
5361,Male,21,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K,nogivenname,rissyi,30,arthur circle,noaddresstwo,blackltwn,3136,qld,5412220
5362,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,brayden,reyolbd,1,atherton street,noaddresstwo,graofille,3166,nostate,9142436
5363,Female,33,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Private,Other-service,<=50K,ellen,hay,5,wargilzlace,noaddresstwo,umina neach,3121,qkd,8823633
5364,Male,39,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K,kailin,jrosuweit,16,burnett street,hillcrest,bull creek,2073,nws,3635773
5365,Male,67,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K,max,friebel,5,lawrence wackett crescent,noaddresstwo,lambton,7320,nostate,7016810
5366,Male,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K,htomas,macjkie,64,reveley crescent,noaddresstwo,tooark,2007,vic,3271692
5367,Male,18,White,Never-married,10th,United-States,Private,Other-service,<=50K,bailey,higginson,61,tazewell circuit,noaddresstwo,essendon west,2443,qld,3946789
5368,Male,36,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,alessia,cruickshznk,41,noaddressone,noaddresstwo,belals,4034,qls,4707173
5369,Male,23,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,benjamin,johndon,2,adamson crrscent,noaddresstwo,yeppoon,4151,nsw,7723413
5370,Male,73,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,aidan,carey,123,wilhelmi crescent,noaddresstwo,san remo,2154,nsw,6151109
5371,Male,35,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,abbie,licciardello,29,brunswick circuit,noaddresstwo,wonhtaggi,7140,ic,7622505
5372,Male,31,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,>50K,annabella,holloway,116,hedland ircuit,naddresstwo,melvlle,3199,nsw,4196873
5373,Male,20,White,Never-married,10th,United-States,Private,Machine-op-inspct,<=50K,adam,fergusson,6,emmott place,noaddresstwo,tamworth,2281,nsw,9377717
5374,Female,20,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,wjayden,goodwin,2,noacddressone,noaddresstwo,bonnyrligg,3825,wa,4576359
5375,Male,27,White,Married-civ-spouse,HS-grad,Mexico,Private,Handlers-cleaners,<=50K,charlie,doking,52,crozier cikrcuit,glenvroy,bathurst,2800,vic,1430057
5376,Male,66,White,Married-civ-spouse,10th,United-States,Self-emp-inc,Sales,<=50K,max,donaldson,35,winstanley street,rowan lodge,runcorn,3825,vic,5078601
5377,Male,66,White,Married-civ-spouse,Masters,United-States,Private,Sales,<=50K,kbyah,gost,1,starke street,noaddresstwo,mount isa,2200,ns,4828054
5378,Female,64,White,Never-married,Masters,United-States,Private,Prof-specialty,<=50K,vianca,price,15,jervois street,noaddresstwo,hoppers crossing,2720,vic,1866202
5379,Male,48,White,Divorced,Some-college,United-States,Private,Transport-moving,<=50K,liam,jeffries,218,buller crescetn,ine hill,rues,4700,vic,1989777
5380,Female,24,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,louis,pttu,2,goyderlgreet,noaddresstwo,bundoora,4161,vic,7718426
5381,Male,51,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K,alici,odgrra,35,kirkcaldrpcircuit,noaddresstwo,traralgon,3167,nsw,9784524
5382,Male,25,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K,jo rdan,rosanno,24,kalgoorliedvxrescent,sandy beach,nosuburb,7015,vic,8875245
5383,Female,33,White,Separated,11th,United-States,Private,Sales,<=50K,johu,zutnyas,85,cavanaugb street,noaddresstwo,glen iris,5268,ivc,7604755
5384,Male,50,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,kaidn,donarfd,12,sheaffe street,noaddresstwo,greensborough,3046,nostate,6795829
5385,Male,51,Black,Married-spouse-absent,7th-8th,Dominican-Republic,Private,Craft-repair,<=50K,matthew,acheson,0,alura place,southland shopping centre,richmond,2535,wa,2155188
5386,Male,34,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,>50K,madeleine,cowley,6,wangara street,occar,hawthorn east,3888,sa,5377782
5387,Female,41,Black,Never-married,7th-8th,United-States,Local-gov,Other-service,<=50K,ethan,lee,92,knox street,bunga,pascoe vale,2615,nsw,9689791
5388,Male,30,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Machine-op-inspct,<=50K,caleb,edwardes,91,warrego circuit,noaddresstwo,portland,5062,nostate,5003698
5389,Male,59,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K,lkas,young,51,bridge street,noaddersstwo,bamlain,4606,nsw,7504376
5390,Male,41,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Machine-op-inspct,>50K,caitln,richark son,14,furphy place,noaddresstwo,halls gap,3130,sa,4452541
5391,Male,36,White,Never-married,Masters,United-States,Self-emp-not-inc,Sales,>50K,stephanie,halls,15,booroondara street,henry kendall village,bellbowrie,7019,qld,1921696
5392,Male,37,White,Married-civ-spouse,1st-4th,Mexico,Private,Farming-fishing,<=50K,alessandria,sheehan,9,ebden street,noaddresstwo,mundijong,3046,vic,9198368
5393,Male,28,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Private,Other-service,<=50K,liam,tsacvs,86,hewlett court,noaddresstwo,happy gialley,0523,nostate,9850172
5394,Male,19,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,nogivenname,robson,37,nicholas street,noaddresstwo,pine mountain,2234,vic,6158309
5395,Male,28,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K,alessausdria,sheehan,7,ebden street,noaddresstwo,mundijzong,3046,vic,9198368
5396,Male,62,Black,Married-civ-spouse,10th,United-States,Private,Machine-op-inspct,<=50K,matilda,white,32,jandamarra street,noaddresstwo,green point,2340,vic,5633253
5397,Male,36,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K,william,dyer,105,lambrigg street,noaddresstwo,gosford,4000,wa,7036528
5398,Male,58,White,Never-married,10th,Greece,Self-emp-not-inc,Craft-repair,<=50K,tegan,teakle,2,bryant place,noaddresstwo,the gap,2500,qld,4674383
5399,Male,42,White,Divorced,HS-grad,United-States,Self-emp-inc,Sales,<=50K,jayden,cressman,1,embling street,noaddresstwo,black rock,4107,qld,6007693
5400,Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,<=50K,liam,inglis,44,bangalay crescent,angulong apartments,bexley,2229,nsw,1729629
5401,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,danjel,pllr,11,crozierkcejrcuit,noaddresstwo,coolbellup,2229,nsw,1819136
5402,Male,32,White,Never-married,HS-grad,United-States,State-gov,Exec-managerial,<=50K,ben,noonan,25,moore street,noaddresstwo,brookfield,5211,sa,3550170
5403,Male,64,White,Never-married,9th,United-States,Local-gov,Adm-clerical,<=50K,oscar,scherer,184,shepherdson place,noaddresstwo,airport west,2312,nsw,4786343
5404,Female,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,james,dawson,5,wardill close,noaddresstwo,tugun,2484,qld,2634437
5405,Female,26,Black,Never-married,Bachelors,United-States,Private,Sales,<=50K,james,costello,30,duggan street,kangaroo camp,lakewood,2251,qld,8726530
5406,Male,19,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K,joshua,neal,5,gye place,lesaileen,lavington,2430,vic,1146205
5407,Female,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,sophie,scott,278,langdon alvenue,noaddresstwoo,regntville,2132,nsw,9476715
5408,Female,32,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,racheln,jeffs,35,mcgee place,harrow clear,ringwood,3128,sa,1113191
5409,Male,30,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Protective-serv,<=50K,nogivenname,ybotle,17,forwoodbs treet,noaddresstow,blacktwon,5018,nsw,8378558
5410,Female,26,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,terevr,kavanagh,3,gilbert street,noaddresstwo,hillbnk,3034,vic,2416758
5411,Female,20,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,shenae,mills,1,daley road,koree,carina,3144,nsw,2142769
5412,Male,19,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,tiahana,nosurname,3,troughton street,noaddresstwo,morayfield,7250,nsw,4998592
5413,Male,33,White,Married-civ-spouse,Bachelors,United-States,Federal-gov,Adm-clerical,>50K,zach,pastro,34,hansel place,noaddresstwo,doncaster east,2320,qld,6313655
5414,Male,23,White,Married-civ-spouse,Some-college,El-Salvador,Private,Craft-repair,<=50K,nicholas,nosurname,0,callemonda rise,noaddresstwo,bayswater north,2164,nsw,3141047
5415,Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,adam,press,25,sharwood crescent,john james medical centre,hillside,4802,vic,5758177
5416,Female,42,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K,benjamin,nosurname,12,lumholtz place,noaddresstwo,page,6059,nsw,9983965
5417,Male,30,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K,douglas,matthew,18,hodgson crescent,noaddresstwo,brighton north,5290,nsrh,2302855
5418,Female,63,Asian-Pac-Islander,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,wade,borowicz,25,john cleland crescent,noaddresstwo,gawler,2298,vic,1032283
5419,Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K,ertin,mtahewson,21,schow plcae,reynolds court,forster,2567,nsw,2241888
5420,Male,60,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K,patrick,smith,10,shepherdhon place,national house,kalkie,3838,nsw,7394463
5421,Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,john,bowerman,49,kauper street,picadilly,bass hill,3250,nostate,3800340
5422,Male,25,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,jcaqueline,nosurname,1,rhan rivett crescent,amp biulding,brovinia,4218,vic,1089012
5423,Female,27,Black,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,<=50K,dominic,fensom,283,cooling place,noaddresstwo,rawsonville,6167,vic,4578173
5424,Male,55,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K,john,besfryy,1,coombs pvlace,nzoaddresstwo,wollongong korth,4305,sa,2642978
5425,Female,32,Black,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K,isablla,wra,1,monkman dareet,noaddresstwo,new farm,2430,qlf,3914524
5426,Male,22,White,Never-married,Some-college,Greece,Private,Adm-clerical,<=50K,nataliel,tostevin,2,ubllock circuit,noaddresstwo,griffoith,4809,nostate,6938305
5427,Male,25,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K,oliver,yeomans,29,banner street,noaddresstwo,kunda park,4272,qld,4302003
5428,Female,18,White,Never-married,11th,United-States,Private,Other-service,<=50K,michael,nicholas,9,cararfsoe,dandry station,balmain,3220,qld,5085294
5429,Female,24,White,Married-civ-spouse,Some-college,United-States,Local-gov,Adm-clerical,<=50K,isabella,kurylenko,4,noaddressone,noaddresstwo,nosuburb,4216,nsw,9643031
5430,Female,29,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K,hayley,grey,24,lee-steere crescent,house b,melbourne,3153,nsw,7320413
5431,Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K,liam,humby,10,james street,noaddresstwo,noble park,2800,nsw,1058980
5432,Male,33,White,Married-civ-spouse,Masters,United-States,Self-emp-inc,Craft-repair,<=50K,lucas,nosurname,183,collingd streeht,noadresstwo,heathkont,6155,qdl,2886168
5433,Female,57,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,>50K,madeline,hudson,61,ibis street,noaddresstwo,attadale,7140,qld,3400086
5434,Female,22,White,Separated,10th,United-States,Private,Other-service,<=50K,tayler,martn,28,william webb drive,noaddressstwo,wantirna south,3104,nsw,6015218
5435,Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K,zachary,doran,0,longford street,noaddresstwo,braybrook,3805,nsw,5540715
5436,Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,vanssa,haddim,8,calvary acmpus,ovens steret,cremorme,2535,nsw,5210081
5437,Male,43,White,Separated,Bachelors,United-States,Private,Prof-specialty,<=50K,mikayla,evans,354,bonney street,west park,mount warren park,4556,vic,1698332
5438,Male,57,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Tech-support,>50K,emiily,pellegrino,168,moynihan street,coomaloo,athelstone,3153,qld,6175513
5439,Male,42,White,Divorced,Masters,United-States,Private,Prof-specialty,<=50K,joel,kipping,17,bandjalong crescent,noaddresstwo,brighton north,2065,nsw,5242058
5440,Male,22,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K,amber,schluter,172,levey place,karalee,rydalmere,6059,vic,3169514
5441,Male,42,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K,cooper,hickmott,32,derrington crescent,noaddresstwo,southport,4069,sa,8983517
5442,Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K,deakin,duffy,44,ellerston avenue,noaddresstwo,kuluin,2615,nsw,5311146
5443,Female,41,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,>50K,alexander,fleetwood,861,sternbergrlescent,noaddresstwo,nosuburb,4753,tas,4166604
5444,Male,20,Black,Never-married,HS-grad,United-States,Local-gov,Handlers-cleaners,<=50K,amy,watson,84,hooley place,archer park,mount morgan,3186,tas,2209067
5445,Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K,koben,rutherford,3,ella close,noaddresstwo,airport west,4870,sa,4130963
5446,Female,44,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K,stewvart,benjamun,14,bnnelong crescent,grassey mountain,eden ulol,2602,snw,2371422
5447,Female,29,Black,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K,shelbey,cunningham,45,perry drive,myrtle farm,toowoomba,2259,sa,1775454
5448,Female,52,White,Married-spouse-absent,Some-college,United-States,Private,Adm-clerical,>50K,zachwry,couznr,175,noaddressone,noaddresstwo,wingham,2844,nsw,5084081
5449,Male,71,White,Widowed,Some-college,United-States,Private,Sales,>50K,amy,norton,54,anne clarjs qvenue,noaddresstwo,altona north,6003,vic,5983992
5450,Male,52,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K,aimde,lamnt,2,marret ktreet,noaddresstwo,chermside west,1435,vi,2392150
5451,Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K,nogivenname,o'neil,88,purbrick street,noaddresstwo,bellara,2250,nsw,2259840
5452,Male,53,White,Divorced,Some-college,United-States,Private,Craft-repair,>50K,joel,gosling,6,burkitt street,parry hostel,coutts crossing,2032,nsw,8085010
5453,Female,37,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K,callum,mitchdll,6,shean lace,noaddresstwo,manly vale,3909,ndw,3657803
5454,Male,26,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K,georgia,oldfeild,217,dash rescent,noaddresjstwo,tighes hill,2088,qld,8369656
5455,Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,riley,peterson,1,higinbotham street,noaddresstwo,horsham,2479,qld,6567969
5456,Male,35,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,nogsivenname,tayil,12,derrington crefscent,noaddresstwo,laviington,2114,sa,9341982
5457,Female,20,White,Never-married,9th,United-States,Private,Sales,<=50K,olivai,cichowski,9,somerset street,noaddresstwo,caboolture,3940,ql,9263993
5458,Male,34,White,Married-civ-spouse,Some-college,United-States,Local-gov,Craft-repair,<=50K,harrison,treleqaen,17,tepper circuit,noaddresstwo,wangaratta,5008,x,6041243
5459,Male,56,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K,brydon,hatchard,19,noaddressone,noaddresstwo,nosuburb,3101,nsw,8691678
5460,Female,39,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K,pat,gryyp,102,melroe drive,kennedia,lidcombe,2631,nsotate,9336867
5461,Female,24,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K,sian,colling,7,waugh jcoose,noaddresstwo,biltnta,3451,qld,1059450
5462,Female,24,White,Divorced,11th,United-States,Private,Sales,<=50K,kristen,marek,31,murchison street,noaddresstwo,bardon,6430,vic,5151923
5463,Male,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,bethany,wedge,1,baracchi crescent,noaddresstwo,drouin,3724,nsw,6711509
5464,Male,27,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,casey,vickery,694,harland place,apmt 1407,menindee,2830,nsw,6089665
5465,Female,25,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,jachk,zerella,3,pethebridge street,noaddresstwo,thmoor,6056,sa,2775779
5466,Female,29,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K,chloe,msy,40,spaffordfrdscent,noaddresstwo,blacjburn,5090,nswm,3070528
5467,Female,42,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,>50K,georgia,tran,12,mountain circuit,mailors flat,belair,2029,nsw,9067308
5468,Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,caitlin,richardson,14,furphy place,redbank,halls gap,3170,sa,4455741
5469,Male,31,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K,matios,miller,254,gundulu place,noaddresstwo,toongabbie,6006,vic,8433790
5470,Male,59,White,Married-civ-spouse,1st-4th,Mexico,Private,Machine-op-inspct,<=50K,kale,klau,20,stradbroke street,noaddresstwo,young,2800,vic,7602638
5471,Female,29,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K,joel,labelle,21,macneil place,pertala,crystalrborook,3106,vic,1402463
5472,Female,18,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K,finn,rutter,26,carroll street,noaddresstwo,valentine,5018,vic,8857535
5473,Female,24,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,kallie,furulyad,2,callister crescent,noaddresstwo,roberton,3296,nsw,7998716
5474,Male,38,White,Separated,Some-college,United-States,State-gov,Exec-managerial,<=50K,jack,mckelvie,2,florey drive,noaddresstwo,bondia,4215,nostate,6029712
5475,Male,34,White,Separated,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K,joshua,campbell,9,hirschfeld crescent,noaddresstwo,benalla,2204,qld,8522799
5476,Male,42,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K,ajay,moriarty,62,appel crescent,glengarry lodge,port augusta west,4570,nsw,3535764
5477,Male,45,Black,Divorced,12th,United-States,Self-emp-not-inc,Craft-repair,<=50K,caleb,tew,157,ragless circuit,noaddresstwo,ettalonhp beach,3604,nss,5327452
5478,Male,21,White,Never-married,Assoc-voc,United-States,Private,Transport-moving,<=50K,ashton,o'driscoll,15,mclachlan crescent,rsl vlge,cherrybrook,4560,nsw,2874683
5479,Male,64,White,Married-civ-spouse,Doctorate,Canada,Self-emp-inc,Prof-specialty,>50K,blayke,nosurname,6,mctaggart crescent,dantrine heights,shepparfon,3221,vic,1678170
5480,Male,32,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K,louise,badowski,229,gingana street,old bobadeen,ledge point,4069,tas,6451205
5481,Male,45,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K,jasper,knott,1015,jardine street,noaddresstwo,rowville,6112,nsw,1563677
5482,Male,53,Asian-Pac-Islander,Married-civ-spouse,5th-6th,Laos,Private,Machine-op-inspct,<=50K,nicklaas,presgwood,112,schonell circuit,noaddresstwo,miranda,2749,vic,4529512
5483,Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K,georga,lansdell,65,banfiekdtreet,noaddresstwo,maleny,6523,qld,5291848
5484,Female,32,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K,jackc,berry,39,noaddressone,noaddresstwo,south wentwkrthville,2719,nsw,3379437
5485,Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K,thoams,ramsay,10,noaddressone,naddresstwo,randwick,2750,onstate,2305746
5486,Male,62,White,Married-civ-spouse,5th-6th,Mexico,Private,Farming-fishing,<=50K,david,schrayyl,484,florence taylir street,briar cliffe,mossmwn,2614,vc,3294971
5487,Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K,mitchell,nosudrname,28,mount vernon drive,noaddresstwo,wqagga wagga,3021,onstate,9340023
5488,Male,32,White,Never-married,HS-grad,United-States,Private,Farming-fishing,<=50K,calkum,prendergast,9,wolstenholme street,noaddresstwo,darlinhurst,4007,sa,4624652
5489,Male,37,White,Never-married,10th,United-States,Self-emp-inc,Transport-moving,>50K,harriet,ewdards,22,nnoaddressone,noaddresstwo,beriwck,3555,vic,6683119
5490,Male,38,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Japan,Private,Exec-managerial,>50K,rachel,charters,83,rowallan place,mundowie,flowerdale,3156,nsw,9310878
5491,Male,44,White,Divorced,HS-grad,United-States,Local-gov,Transport-moving,<=50K,ella,love,44,allman ckrcuit,noaddresstwo,synfdy,3403,ww,5116217
5492,Male,19,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K,ash,gordon,77,merriman crescent,noaddresstwo,willetton,6061,sa,2650465
5493,Female,24,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K,shae,henschke,8,clermont street,allerton,golden beach,6154,qld,8212650
5494,Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K,timothy,absel,12,yarrja street,butter factory,aestwood,3355,nsw,7366860
5495,Female,56,White,Widowed,Bachelors,United-States,Private,Other-service,<=50K,marianne,jezzard,80,sid barnes crescent,noaddresstwo,hope valley,3822,vic,5147339
5496,Female,37,White,Divorced,10th,United-States,Private,Craft-repair,<=50K,robin,parnell,15,noaddressone,noaddresstwo,marrickblle,2555,qlj,9999752
